timestamp,accX,accY,accZ
18952331643000,0.19,15.32,1.57
18952371590000,-3.79,17.47,2.37
18952451638000,-0.42,3.68,1.31
18952492165000,-2.22,3.26,0.08
18952531625000,-1.27,2.22,-0.61
18952571511000,1.53,-0.91,0.53
18952651620000,-1.5,2.79,0.72
18952691445000,3.06,7.93,-1.99
18952731545000,-2.83,15.79,1.73
18952771615000,6.66,10.38,1.12
18952811623000,9.38,19.57,2.41
18952901864000,-7.31,5.83,-2.91
18952941567000,-6.51,1.95,-0.65
18952981606000,-1.12,-2.37,0.5
18953021554000,1.33,-3.45,-0.5
18953101601000,-15.17,13.91,13.63
18953141732000,5.82,4.71,-11.07
18953181893000,4.86,14.33,3.76
18953221780000,0.46,8.47,6.4
18953301553000,-6.55,19.5,7.93
18953341531000,-1.42,7.93,8.05
18953381661000,-7.21,-1.38,1.73
18953422311000,-1.42,0.89,-2.22
18953501992000,1.57,8.28,3.83
18953541634000,-0.53,0.8,18.16
18953581643000,0.27,5.52,2.45
18953621560000,1.08,8.47,-2.49
18953701730000,-0.04,11.73,-0.99
18953741555000,2.14,6.36,-3.41
18953781594000,0.99,9.7,-0.27
18953821664000,-8.47,18.62,-4.52
18953901650000,-1.69,1.54,0.76
18953951607000,4.4,3.34,10.8
18953992226000,-6.82,4.06,15.85
18954033028000,3.21,7.31,-3.49
18954071816000,-3.02,16.32,7.5
18954151589000,2.91,7.35,4.02
18954199990000,-0.27,15.28,-0.72
18954242287000,-9.85,16.66,-1.95
18954281594000,-6.51,5.09,-0.93
18954321664000,0.8,-2.03,0.34
18954401650000,1.69,-0.19,0.95
18954441628000,-3.53,5.24,14.14
18954481545000,-5.48,7.4,0.76
18954521706000,1.65,15.64,-5.28
18954602273000,1.84,6.7,-1.31
18954641640000,4.94,18.31,6.7
18954681527000,-0.89,19.53,6.97
18954721688000,-10.73,9.38,3.64
18954801614000,-9.28,10.0,4.06
18954905892000,3.26,5.67,1.5
18954943246000,-0.11,4.1,2.49
18954981637000,-0.89,2.79,4.02
18955021676000,7.55,11.65,8.47
18955101632000,-3.21,0.65,-7.46
18955141640000,-4.9,4.33,1.88
18955181649000,-0.57,17.67,3.95
18955221566000,-3.02,9.08,1.46
18955301614000,-0.23,8.28,3.76
18955341500000,-1.18,7.97,4.59
18955381631000,0.34,6.85,4.86
18955421731000,0.46,6.28,5.2
18955501595000,-3.38,9.7,8.58
18955542306000,-1.76,8.69,10.65
18955582406000,0.19,5.6,3.34
18955621651000,-1.12,2.45,-3.87
18955672524000,-0.57,0.53,-1.27
18955751473000,-6.93,19.38,4.59
18955791634000,-3.02,7.78,6.7
18955831643000,2.53,5.6,1.5
18955871468000,-2.56,12.41,0.65
18955951577000,1.88,0.72,4.02
18955991524000,2.03,1.5,-0.38
18956043404000,-2.07,8.69,7.16
18956086404000,0.38,9.89,-8.28
18956201333000,-0.04,5.6,-0.42
18956241494000,-3.11,5.6,-0.42
18956241494000,-3.11,5.6,-0.42
18956281472000,-0.27,12.07,1.88
18956321664000,-5.41,16.63,8.54
18956405099000,-2.15,2.41,1.8
18956441628000,-2.6,12.07,-0.04
18956481606000,-0.08,7.86,2.83
18956573006000,-3.53,2.26,15.28
18956573006000,-3.53,2.26,15.28
18956651528000,-0.69,3.11,-3.21
18956691537000,-0.15,17.24,10.08
18956731515000,0.08,12.03,-8.54
18956771615000,3.98,11.99,8.5
18956851632000,-1.31,13.87,-1.92
18956892251000,-9.92,12.76,-2.56
18956939919000,-4.4,2.26,-0.42
18957021584000,1.57,2.34,0.61
18957101510000,-3.57,7.89,8.24
18957141579000,5.28,11.96,-1.23
18957182137000,-4.02,12.64,2.22
18957221597000,1.5,9.77,2.22
18957301583000,1.84,13.18,1.38
18957341500000,-2.26,14.6,-1.61
18957381905000,-8.89,9.72,-0.8
18957421578000,-3.6,4.63,-0.04
18957501504000,-0.42,9.53,-0.11
18957541634000,-0.11,-1.18,4.52
18957581612000,0.53,0.61,16.7
18957621529000,-5.98,5.01,11.37
18957701546000,-2.03,16.21,4.63
18957741677000,-0.15,8.81,-12.34
18957781503000,2.72,9.28,2.6
18957821542000,3.64,18.7,4.82
18957901528000,-8.16,15.36,-0.19
18957951516000,-2.45,4.33,-1.65
18957991616000,-2.41,0.76,-0.84
18958031564000,-1.54,-2.26,0.19
18958071572000,2.41,-3.17,3.06
18958151498000,-1.42,3.64,1.5
18958192117000,2.72,3.64,-1.8
18958231698000,0.65,17.47,-2.18
18958271645000,1.5,12.72,3.26
18958353249000,1.18,19.57,4.29
18958392373000,-11.45,14.63,2.87
18958431496000,-5.28,2.76,2.22
18958471505000,-2.03,0.8,-0.31
18958551644000,-0.76,9.77,1.46
18958592171000,1.69,7.12,4.71
18958631539000,0.19,8.5,8.27
18958673104000,-0.34,8.43,10.92
18958751534000,-5.48,12.45,-2.45
18958831582000,-1.92,15.64,-0.84
18958871529000,-9.08,14.21,-3.64
18958951577000,-3.99,9.58,-1.57
18959001687000,-2.07,8.66,-4.37
18959041634000,5.43,9.11,-9.08
18959083749000,8.39,7.25,-1.8
18959121682000,4.18,6.4,14.52
18959201577000,2.96,6.36,0.57
18959241647000,1.69,18.66,0.08
18959281533000,-8.01,16.25,5.86
18959321542000,-7.82,6.93,-0.19
18959361489000,-3.45,5.63,0.38
18959451485000,-1.23,2.22,-1.61
18959492074000,-0.84,5.09,2.3
18959531503000,0.04,10.8,5.52
18959571481000,2.64,8.85,3.76
18959651498000,-0.15,-0.91,0.34
18959691537000,-1.5,-1.04,0.3
18959731515000,-13.67,3.6,4.18
18959821572000,-8.2,14.94,-13.44
18959901559000,1.92,14.94,8.77
18959941598000,3.72,12.03,3.3
18959981820000,-1.69,14.75,0.04
18960021676000,-6.47,10.57,1.08
18960101510000,-2.37,1.76,0.15
18960141640000,-2.76,8.54,-1.61
18960181496000,-0.11,11.8,-0.31
18960221719000,1.14,1.92,2.98
18960301522000,-4.06,3.79,9.85
18960341622000,-2.45,9.15,-2.56
18960381539000,-3.53,15.28,10.69
18960421609000,-0.93,10.38,-5.79
18960501504000,3.91,13.33,0.08
18960541634000,-2.68,18.85,-2.96
18960581521000,-7.25,10.34,-1.8
18960622567000,-1.65,0.34,-1.33
18960701516000,0.76,-1.31,4.37
18960741555000,-7.31,3.76,14.21
18960781503000,-0.76,9.7,0.69
18960821542000,-4.14,15.43,5.05
18960901498000,1.69,12.98,5.48
18960944283000,1.73,14.41,0.8
18960983834000,2.3,14.25,0.08
18961023537000,-6.89,13.33,-0.95
18961101510000,-1.8,1.57,-0.34
18961141671000,-0.99,11.35,-0.23
18961181527000,-0.61,5.09,1.53
18961267709000,-6.44,2.83,10.61
18961304696000,1.88,7.5,-4.56
18961344888000,-0.72,14.25,7.21
18961386025000,0.89,11.54,-6.47
18961431527000,3.91,10.5,9.62
18961471505000,1.38,17.2,2.68
18961551430000,-10.95,14.79,-3.68
18961591653000,-4.99,4.14,-2.68
18961631509000,0.38,-2.64,0.3
18961671517000,1.69,-1.33,1.76
18961751626000,-3.49,7.46,12.83
18961792092000,3.6,9.23,-5.05
18961831918000,-5.67,13.91,5.24
18961871499000,-0.89,15.85,8.66
18961991738000,-0.95,14.02,-0.84
18962031808000,-10.12,16.25,-1.57
18962071481000,-4.67,6.02,-0.53
18962151620000,0.57,-3.3,0.84
18962192086000,3.36,2.22,6.32
18962231637000,1.73,6.85,8.96
18962271554000,-1.04,6.21,0.65
18962351510000,-4.29,17.24,8.58
18962392342000,-3.34,8.77,-4.06
18962431435000,-6.66,11.54,4.86
18962471597000,-4.4,19.23,8.54
18962551553000,-6.59,3.95,3.91
18962592110000,-5.71,3.87,5.01
18962631539000,-3.72,5.83,1.65
18962671456000,-1.57,1.23,0.99
18962751504000,-1.61,15.94,16.51
18962792153000,7.44,8.28,-0.8
18962831521000,-0.61,3.95,-0.69
18962871865000,-8.39,11.96,0.5
18962957131000,-0.93,9.23,0.69
18963001534000,-1.04,6.59,1.14
18963041726000,-0.57,7.59,2.45
18963082375000,-0.57,8.01,6.02
18963121590000,1.46,11.14,8.05
18963201669000,2.49,6.82,-1.92
18963321297000,-5.86,6.24,-1.92
18963321297000,-5.86,6.24,-1.92
18963321297000,-5.86,6.24,-1.92
18963401620000,-1.76,2.91,-0.31
18963441537000,0.57,9.08,-1.38
18963481484000,1.84,6.51,1.92
18963521584000,-1.18,1.04,5.28
18963602090000,-1.73,1.08,4.9
18963641640000,-3.79,4.79,-0.27
18963683633000,1.23,13.33,8.77
18963721566000,-4.29,15.21,0.65
18963801492000,3.95,8.81,5.43
18963841775000,4.52,16.86,4.63
18963881631000,1.42,16.97,1.18
18963921609000,-8.35,15.4,1.5
18964001870000,-0.61,3.53,-1.84
18964041665000,-0.72,1.95,-2.15
18964081490000,1.14,-0.08,-0.76
18964121529000,1.69,-0.99,0.95
18964201669000,-3.99,7.44,5.05
18964241555000,3.76,13.02,-1.04
18964281594000,-4.6,15.94,-0.23
18964321572000,3.83,8.62,0.34
18964401498000,3.79,14.56,1.57
18964441659000,-5.41,17.82,0.27
18964481515000,-9.15,7.55,-3.79
18964521615000,-1.27,-0.04,-0.46
18964601510000,-0.19,6.66,-0.61
18964641640000,1.31,2.83,7.82
18964683724000,0.46,1.54,16.93
18964721474000,-3.17,5.71,2.14
18964801675000,-0.72,17.01,4.14
18964841500000,-1.31,8.39,-11.03
18964881692000,2.98,12.26,9.62
18964921731000,6.47,14.14,1.23
18965001565000,-7.86,16.59,0.76
18965041543000,-5.75,5.18,-1.18
18965082558000,-0.11,0.42,-0.31
18965121590000,-0.46,3.45,-1.69
18965201546000,2.68,-0.04,12.72
18965241524000,-0.93,2.68,10.88
18965281503000,-3.76,5.9,2.11
18965321542000,3.11,9.77,-1.42
18965401528000,-3.21,11.11,-8.54
18965441537000,2.83,11.11,6.32
18965481515000,6.51,17.62,4.4
18965521554000,1.46,16.74,0.72
18965601479000,-4.06,4.21,-3.53
18965641518000,-1.12,1.04,-1.88
18965721566000,-0.34,-1.33,-0.69
18965801461000,-5.05,8.62,18.5
18965841653000,4.02,7.4,-6.13
18965881478000,3.36,17.69,-6.47
18965921517000,-4.4,17.12,1.53
18966001931000,9.3,17.54,4.71
18966041665000,1.04,12.11,-0.61
18966081612000,-6.02,15.02,0.11
18966121529000,-7.5,9.38,-1.54
18966201546000,0.04,2.3,-1.69
18966241494000,0.91,3.21,-0.19
18966281503000,0.84,-0.5,6.17
18966321542000,0.5,2.83,12.83
18966401498000,3.83,9.85,-2.98
18966441506000,3.79,17.08,8.54
18966481606000,-4.44,8.66,-4.18
18966521767000,-2.68,1.54,-4.18
18966601601000,4.4,7.74,1.92
18966656533000,-0.27,0.04,-0.04
18966701943000,-2.91,16.74,10.61
18966741616000,-5.22,19.38,11.92
18966781472000,-0.19,8.12,4.44
18966821511000,-0.95,1.61,2.49
18966901589000,-1.99,6.32,1.31
18966941659000,-0.95,2.83,1.08
18966981698000,-0.27,4.56,4.33
18967021767000,-1.99,10.69,15.51
18967101449000,-0.84,16.7,3.53
18967142403000,0.65,10.5,-0.53
18967182137000,-0.61,10.0,-2.45
18967221535000,-1.38,16.09,-2.41
18967301492000,-5.18,7.4,-3.64
18967341500000,-3.02,5.6,-1.31
18967381539000,-0.76,5.52,0.34
18967422677000,-0.42,9.62,1.33
18967501595000,-2.53,11.07,1.84
18967541573000,0.38,11.11,4.44
18967581490000,-0.93,6.32,3.95
18967621529000,-1.04,6.02,2.3
18967701516000,-1.95,8.62,-3.34
18967741524000,1.84,9.0,-0.38
18967781441000,4.37,11.3,1.53
18967821572000,-1.5,7.31,-1.31
18967901589000,-5.22,7.74,-5.67
18967942055000,-0.95,6.28,-5.18
18967982613000,5.09,9.34,-2.56
18968022713000,3.34,12.07,-1.5
18968101632000,-6.89,8.69,0.69
18968141824000,-7.08,7.86,1.46
18968181618000,-1.04,4.99,1.23
18968221566000,5.79,10.23,-1.65
18968301644000,-2.83,11.18,1.31
18968341531000,-0.69,9.85,2.87
18968401467000,-0.69,8.16,5.37
18968442117000,0.72,9.58,3.17
18968481606000,0.53,8.96,1.53
18968521615000,-1.69,9.08,-0.61
18968601479000,-2.91,9.23,4.1
18968641640000,1.18,10.08,3.21
18968683633000,1.57,10.73,0.99
18968721535000,-0.53,10.65,1.18
18968801492000,-1.04,6.36,2.07
18968841500000,0.38,4.06,-0.46
18968881509000,1.18,4.4,-1.54
18968921944000,1.23,11.18,-0.69
18969001595000,1.14,7.78,1.73
18969041573000,7.74,9.77,1.76
18969081490000,3.15,9.66,2.22
18969171822000,-2.76,9.96,5.28
18969251504000,2.64,7.78,0.5
18969291421000,-0.84,9.96,-0.57
18969331521000,-1.99,11.5,1.99
18969371407000,-1.46,6.7,0.19
18969452035000,0.42,6.78,-0.08
18969491402000,-0.95,9.47,2.91
18969531564000,2.56,9.15,0.57
18969571481000,0.61,9.53,0.91
18969651437000,-0.23,10.95,0.57
19052121529000,-0.46309182,9.043911,3.336985
19052201546000,-1.9885708,8.921328,1.879608
19052241524000,-4.0588636,8.499097,3.9090397
19052281625000,-3.5276701,8.076866,-0.6946377
19052321511000,1.56634,10.228881,-0.7627395
19052401620000,-3.718355,9.302697,0.23154591
19052441628000,-3.214402,8.117727,-0.23154591
19052481515000,-2.7649305,8.008764,-0.88532263
19052521615000,-4.944186,6.851035,-0.53119355
19052602151000,-5.175732,7.205164,1.9885708
19052642281000,-6.0882955,7.8861814,0.61291564
19052681527000,-7.8861814,7.3141265,0.8036005
19052721474000,-7.504812,7.6954966,1.0351465
19052801492000,-7.504812,5.8567495,1.4982382
19052841805000,-6.782933,6.851035,1.879608
19052884255000,-2.2609777,5.6660647,0.88532263
19052924294000,-1.4165162,8.580819,2.3426998
19053006203000,-9.466142,8.730643,2.5606253
19053041940000,-11.413852,5.134871,5.938472
19053081582000,-1.2258313,9.00305,-1.2666923
19053121621000,-0.92618364,12.571581,-2.3426998
19053201638000,-6.5513873,10.651112,1.7297841
19053241524000,1.3075534,-0.3405087,4.0588636
19053281533000,-3.0237172,-1.334794,-2.3426998
19053321633000,-4.099725,14.015338,2.4108016
19053361611000,1.4982382,13.484144,1.1168685
19053424569000,-0.95342433,7.3141265,0.61291564
19053501595000,-5.7477865,9.507003,-0.10896278
19053541512000,-3.445948,8.158588,-0.46309182
19053582925000,-3.405087,8.894087,-0.27240697
19053623360000,-2.9147544,8.812365,1.525479
19053703316000,0.42223078,6.6331096,0.6537767
19053742287000,-0.7627395,10.61025,0.040861044
19053781655000,-2.152015,7.5865335,1.1168685
19053821511000,-2.6832085,8.921328,3.0645783
19053901528000,-1.6889231,8.008764,0.50395286
19053941537000,-1.9885708,7.7363577,2.3426998
19053981545000,-2.4516625,8.008764,3.9090397
19054021676000,-2.3018389,7.0553403,2.4108016
19054101571000,-0.14982383,7.8180795,3.6774938
19054181618000,-0.7218784,6.510526,3.5957718
19054221627000,-1.7978859,5.8567495,-1.7978859
19054301644000,-6.510526,12.340035,3.173541
19054343148000,-5.175732,9.915613,4.2904096
19054381631000,-5.8567495,8.689782,5.053149
19054421639000,-2.8330324,9.00305,4.0180025
19054501626000,-3.0237172,2.982856,6.428804
19054541482000,-1.0760075,1.0760075,3.636633
19054581643000,-0.46309182,0.42223078,0.9125633
19054622933000,-0.53119355,-0.08172209,0.95342433
19054669625000,-5.325556,10.147159,12.299174
19054751565000,-1.0760075,14.628253,4.2086873
19054791512000,4.671779,7.504812,-3.2961242
19054831521000,0.9125633,14.982383,8.308413
19054872109000,-6.2108784,13.947236,7.9270425
19054951607000,-5.053149,9.00305,2.1383946
19054991524000,-4.7126403,1.920469,2.4516625
19055031747000,-5.597963,6.66035,1.3756552
19055071664000,-3.759216,9.084772,-2.7921712
19055131539000,-0.08172209,3.486809,3.9499009
19055171639000,-1.4573772,0.14982383,6.973618
19055251626000,-2.0294318,2.070293,2.3699405
19055291512000,-5.134871,2.9556155,1.4165162
19055331643000,2.070293,13.402422,12.5579605
19055371865000,-4.944186,16.589584,4.0588636
19055451516000,-1.3756552,12.721405,3.214402
19055451516000,-1.3756552,12.721405,3.214402
19055551675000,-4.671779,7.164303,-4.0180025
19055591622000,-8.499097,8.240311,6.701211
19055634713000,-6.238119,3.8681788,3.9090397
19055674966000,-3.9090397,4.7535014,1.1441092
19055721261000,-4.440233,9.193735,1.3075534
19055801583000,0.14982383,6.0201936,0.3405087
19055841622000,-3.7864566,0.53119355,5.407278
19055881509000,-6.66035,-2.982856,13.102775
19055921670000,-9.507003,9.152874,4.099725
19056003152000,2.5606253,11.917805,4.399372
19056041726000,-4.7535014,9.534244,-1.4982382
19056091042000,3.5276701,13.102775,5.8567495
19056131509000,2.7921712,12.176591,8.880466
19056171365000,-2.0294318,14.206022,8.539958
19056251626000,-4.099725,6.973618,-1.8387469
19056291573000,-10.378705,11.75436,6.851035
19056331673000,-5.012288,6.0474343,1.7978859
19056371529000,-3.9499009,10.119919,1.4982382
19056451424000,-0.313268,5.7477865,-0.9942854
19056491982000,-0.040861044,3.636633,0.29964766
19056531503000,-0.27240697,-1.920469,14.560152
19056571542000,-1.920469,-0.10896278,8.008764
19056657632000,0.6946377,9.615966,3.759216
19056657632000,0.6946377,9.615966,3.759216
19056751504000,0.88532263,11.141444,2.8330324
19056791543000,2.7921712,11.958665,6.428804
19056831521000,-0.19068487,13.865514,3.5276701
19056871621000,-6.0474343,15.173067,-0.8036005
19056951546000,-4.099725,1.0351465,1.7570249
19056991708000,-3.214402,5.5571017,1.6480621
19057032143000,1.2258313,10.841797,5.7477865
19057151711000,-3.486809,-3.1463003,0.7627395
19057191537000,-2.3699405,-0.9125633,-0.27240697
19057231484000,-2.2609777,9.697687,-1.879608
19057271432000,2.1111538,18.768839,4.9850473
19057351571000,7.3958488,15.132206,3.405087
19057391457000,-0.040861044,19.531578,5.434519
19057431496000,-4.140586,18.891422,-1.0351465
19057471444000,-12.408136,11.114203,3.3642259
19057551583000,-4.671779,10.56939,-1.4165162
19057591561000,-0.92618364,8.076866,1.4573772
19057631692000,-1.3075534,3.5957718,0.7627395
19057671761000,1.3075534,1.3075534,0.14982383
19057751595000,-0.08172209,11.536434,11.645397
19057791665000,3.0645783,7.8180795,4.8216033
19057831521000,-3.1463003,13.211738,2.2609777
19057871407000,-13.633968,12.108489,3.568531
19057991586000,0.5720546,8.240311,-1.0351465
19058032388000,-0.313268,4.440233,-0.08172209
19058151528000,-4.1814466,4.5628166,9.656827
19058191628000,-3.1463003,3.7864566,-0.46309182
19058231484000,-2.7649305,3.336985,-0.38136974
19058271645000,-1.7570249,10.95076,8.880466
19058351693000,2.4108016,4.4810944,4.440233
19058391579000,1.334794,8.076866,-1.0760075
19058431527000,-2.2609777,19.19107,2.7240696
19058471535000,-8.308413,11.75436,1.6889231
19058551827000,-5.47538,10.95076,1.7297841
19058591561000,-1.6889231,11.958665,1.9885708
19058631814000,-0.040861044,5.434519,2.9147544
19058671639000,-2.3018389,0.7218784,4.5628166
19058761941000,-2.070293,8.158588,0.50395286
19058801919000,-4.372132,15.854085,-3.2961242
19058841866000,-1.2666923,13.525005,8.771504
19058881478000,4.903325,10.991621,-0.19068487
19058921639000,4.3312707,14.328606,6.3198414
19059001687000,-1.8387469,9.915613,4.671779
19059042031000,-2.8330324,14.750836,-0.50395286
19059081704000,-5.434519,6.891896,0.53119355
19059121590000,-4.099725,0.6946377,0.7218784
19059201730000,-2.1111538,14.056199,-1.7570249
19059361459000,-1.334794,0.27240697,3.568531
19059361459000,-1.334794,0.27240697,3.568531
19059361459000,-1.334794,0.27240697,3.568531
19059402047000,-1.8387469,6.851035,-2.4108016
19059441628000,-3.3778462,13.525005,0.7627395
19059482644000,-3.9090397,17.161638,14.628253
19059521951000,1.525479,9.888372,1.0760075
19059601754000,3.8273177,11.604536,0.19068487
19059641671000,-1.0351465,13.484144,-0.61291564
19059682046000,-7.8861814,11.114203,-1.4165162
19059721871000,-8.730643,4.0180025,1.0351465
19059801461000,-3.1463003,15.091345,-0.5720546
19059841500000,-0.5720546,10.991621,2.7513103
19059881875000,-0.08172209,1.3075534,11.563675
19059921700000,-3.214402,-0.040861044,11.032481
19060002084000,0.84446156,12.176591,1.8387469
19060041878000,-2.1111538,16.43976,13.525005
19060082040000,-2.152015,10.269742,1.0760075
19060121682000,1.4982382,7.7772183,4.5219555
19060202004000,0.53119355,13.906375,-2.6423476
19060241616000,-6.1291566,6.6331096,-2.070293
19060281960000,-4.7943625,2.070293,-0.14982383
19060322030000,-2.7649305,5.2165933,-0.92618364
19060369729000,-2.4108016,17.66559,1.525479
19060452462000,-3.9090397,2.8738933,10.95076
19060491769000,-3.8273177,6.851035,3.1463003
19060532052000,0.27240697,9.466142,0.50395286
19060571572000,-2.2201166,15.472715,11.686258
19060651589000,-5.366417,8.430995,6.8237944
19060691659000,2.2201166,12.176591,4.440233
19060731667000,3.8681788,9.997335,-0.84446156
19060781503000,-3.405087,10.923519,-0.9942854
19060821572000,-6.0201936,5.938472,-1.56634
19060901681000,0.14982383,8.539958,-0.3405087
19060941476000,-0.88532263,17.161638,2.6832085
19060982125000,-7.3549876,2.8330324,15.6634
19061021645000,-6.5922484,3.405087,8.880466
19061102151000,-2.7921712,18.04696,-3.3778462
19061141793000,-6.4424243,11.454713,8.62168
19061181649000,1.607201,12.14935,-1.4165162
19061221841000,2.070293,9.997335,3.759216
19061301858000,-3.9499009,10.119919,0.040861044
19061341592000,-4.3312707,7.668256,0.19068487
19061381631000,-7.8589406,4.630918,1.9885708
19061421792000,-5.6660647,3.7864566,0.61291564
19061501595000,-0.23154591,14.628253,2.9147544
19061541512000,-4.372132,9.425281,7.8180795
19061581734000,-7.4639506,8.281172,7.7772183
19061621957000,-2.3699405,10.310603,5.8158884
19061701882000,-3.5276701,16.317177,-4.0588636
19061741555000,-4.7126403,16.507862,-3.7864566
19061782357000,-6.742072,9.466142,-4.399372
19061821694000,-9.575105,5.366417,-7.082581
19061821694000,-9.575105,5.366417,-7.082581
19061821694000,-9.575105,5.366417,-7.082581
19061821694000,-9.575105,5.366417,-7.082581
19061821694000,-9.575105,5.366417,-7.082581
19061821694000,-9.575105,5.366417,-7.082581
19061821694000,-9.575105,5.366417,-7.082581
19061821694000,-9.575105,5.366417,-7.082581
19062221749000,-3.336985,18.278507,-1.9885708
19062301583000,-7.246025,7.246025,2.3018389
19062341531000,-3.214402,6.782933,-0.19068487
19062381539000,-0.88532263,4.099725,-0.3405087
19062422524000,-1.9477097,2.5606253,-0.313268
19062501565000,0.53119355,8.158588,4.2495484
19062541940000,0.53119355,10.61025,3.445948
19062581582000,-3.445948,8.62168,4.3312707
19062621529000,-2.8738933,6.5513873,1.607201
19062703744000,-0.95342433,-0.6946377,1.2666923
19062741524000,0.29964766,-1.9477097,3.486809
19062781686000,-0.27240697,3.1054392,4.2495484
19062833230000,-5.8567495,18.428331,7.3549876
19062871560000,-0.38136974,10.732834,0.29964766
19062951791000,0.95342433,11.563675,7.014479
19062991677000,-0.9942854,11.223166,2.6832085
19063031686000,-0.53119355,11.985906,-0.313268
19063071542000,-6.2108784,12.871228,0.19068487
19063151620000,0.6537767,3.255263,-0.5720546
19063191750000,1.1168685,6.510526,-1.1441092
19063232034000,-0.53119355,5.5162406,-0.46309182
19063315469000,-9.956474,2.0294318,9.234595
19063355019000,-3.7864566,10.691973,-1.0351465
19063355019000,-3.7864566,10.691973,-1.0351465
19063451638000,0.040861044,8.580819,-8.812365
19063491647000,3.0237172,16.208214,5.938472
19063531594000,5.202973,14.9006605,6.742072
19063571572000,-3.9499009,12.367276,4.5628166
19063651620000,-4.3312707,11.372991,-1.879608
19063693917000,-2.9556155,4.7126403,0.53119355
19063731515000,-0.5720546,1.9885708,-0.88532263
19063771676000,-0.9942854,5.7886477,-1.56634
19063854714000,-1.6889231,-2.6423476,10.228881
19063894326000,-7.246025,4.7126403,8.499097
19063931618000,-4.9850473,10.882658,-4.140586
19063971658000,0.9125633,12.721405,-1.5390993
19064051583000,0.3405087,8.853226,-5.053149
19064091561000,4.7535014,16.821129,10.337844
19064131600000,4.2086873,13.484144,2.982856
19064171639000,-0.27240697,15.5135765,-0.8036005
19064251504000,-7.205164,6.1291566,-2.7921712
19064291665000,-1.2666923,-1.4573772,-0.88532263
19064331643000,1.6889231,0.6537767,-1.6889231
19064381997000,-1.5390993,3.3778462,4.1814466
19064421517000,-5.407278,6.5922484,15.976667
19064462411000,-5.053149,9.507003,8.730643
19064541512000,-0.53119355,17.502148,2.3018389
19064581612000,-6.469665,10.528529,3.336985
19064621926000,2.5606253,16.930092,9.425281
19064703164000,-0.7218784,12.14935,0.7218784
19064741830000,-3.9090397,14.47843,-1.6480621
19064781960000,-8.730643,10.337844,-1.7570249
19064821603000,-1.8387469,1.920469,-2.7649305
19064871468000,2.6423476,-0.42223078,-2.1792557
19064951516000,-4.5628166,1.56634,16.43976
19064991494000,-3.214402,9.112013,5.6252036
19065031441000,0.61291564,15.213928,-5.407278
19065071664000,-5.175732,19.000385,4.2086873
19065111520000,0.5720546,16.507862,8.539958
19065201546000,-0.08172209,12.639683,2.3426998
19065241372000,-4.944186,15.745122,0.88532263
19065321938000,-3.8681788,3.759216,0.08172209
19065401955000,0.50395286,3.3778462,-1.8387469
19065441598000,0.50395286,-0.8036005,5.8158884
19065481728000,-3.0645783,0.14982383,10.419566
19065521645000,-2.0294318,5.597963,-4.671779
19065601510000,-0.95342433,18.0061,8.008764
19065641671000,-1.3756552,13.211738,4.5628166
19065682229000,0.29964766,8.281172,-0.10896278
19065721658000,2.5606253,14.982383,4.944186
19065801614000,-9.234595,17.924377,5.434519
19065841744000,-8.308413,10.079058,3.0237172
19065884652000,-6.0201936,7.3549876,3.718355
19065922433000,-6.0201936,8.349273,1.9477097
19066001839000,0.38136974,3.9090397,-1.0351465
19066043313000,2.2609777,5.175732,2.5333846
19066081551000,4.8216033,8.19945,6.4015636
19066121529000,4.0180025,8.812365,11.645397
19066201669000,-7.164303,11.372991,2.1792557
19066241860000,-14.437569,9.847511,1.1849703
19066281686000,-6.3607025,7.1234417,4.7126403
19066561471000,-1.0351465,7.1234417,4.7126403
19066561471000,-1.0351465,7.1234417,4.7126403
19066561471000,-1.0351465,7.1234417,4.7126403
19066561471000,-1.0351465,7.1234417,4.7126403
19066561471000,-1.0351465,7.1234417,4.7126403
19066601968000,-0.7627395,6.973618,6.851035
19066641518000,-1.4165162,6.0474343,2.3699405
19066681618000,-3.0645783,0.38136974,0.9942854
19066722207000,1.525479,6.66035,4.140586
19066801492000,3.336985,4.7535014,1.7978859
19066841500000,-1.2258313,2.3699405,-2.3018389
19066881539000,-4.0180025,15.023244,2.3699405
19066952767000,-7.3958488,5.706926,2.5606253
19066991769000,-2.982856,1.2258313,-1.0351465
19067031564000,-1.7570249,8.158588,0.38136974
19067071633000,-0.46309182,1.8387469,5.8567495
19067151681000,-0.61291564,4.1814466,9.493382
19067191659000,-0.10896278,10.337844,-3.173541
19067232247000,-3.405087,17.079916,5.706926
19067271432000,-1.0351465,12.912089,-1.6889231
19067351693000,2.6014864,16.249075,10.528529
19067391427000,4.1814466,14.2877445,1.2258313
19067431588000,-2.4516625,15.4046135,1.3756552
19067591500000,-3.3778462,10.18802,-2.6423476
19067631448000,-1.4982382,1.3756552,2.8738933
19067671548000,2.2201166,-0.3405087,12.217452
19067751595000,-0.95342433,6.3198414,-3.636633
19067791573000,-0.6946377,10.800936,-2.8330324
19067831460000,-9.466142,18.46919,9.384419
19067871560000,0.5720546,12.598822,-2.9147544
19067951669000,3.568531,12.912089,2.1111538
19068001565000,-6.5513873,11.495573,-0.92618364
19068042214000,-7.205164,8.117727,0.38136974
19068081643000,-0.84446156,4.372132,-0.61291564
19068121651000,-0.313268,6.851035,-0.95342433
19068201546000,-4.2495484,-0.61291564,7.5456724
