timestamp,accX,accY,accZ
18667881539000,8.05,-2.18,4.25
18667961526000,8.05,-2.18,4.21
18668001839000,8.05,-2.26,4.25
18668121316000,8.05,-2.18,4.21
18668121316000,8.05,-2.18,4.21
18668161385000,8.01,-2.18,4.25
18668201455000,8.01,-2.22,4.25
18668241524000,8.05,-2.18,4.21
18668281503000,8.05,-2.14,4.18
18668361550000,8.05,-2.14,4.21
18668401498000,8.08,-2.18,4.25
18668441506000,8.05,-2.18,4.21
18668481545000,8.05,-2.22,4.25
18668561501000,8.05,-2.18,4.25
18668561501000,8.05,-2.18,4.25
18668643685000,8.05,-2.14,4.25
18668681527000,8.05,-2.18,4.25
18668761514000,8.05,-2.18,4.18
18668801553000,8.01,-2.18,4.21
18668841531000,8.05,-2.22,4.21
18668881539000,8.05,-2.18,4.25
18668961495000,8.05,-2.14,4.29
18669001534000,8.05,-2.18,4.25
18669041726000,8.01,-2.26,4.25
18669081948000,8.05,-2.22,4.21
18669161538000,8.05,-2.22,4.18
18669201516000,8.05,-2.22,4.21
18669241524000,8.05,-2.22,4.29
18669281533000,8.05,-2.18,4.21
18669361520000,8.08,-2.18,4.25
18669401498000,8.05,-2.18,4.21
18669441506000,8.05,-2.22,4.25
18669481576000,8.05,-2.18,4.21
18669561654000,8.01,-2.22,4.25
18669601540000,8.01,-2.18,4.18
18669643655000,8.08,-2.14,4.25
18669681527000,8.05,-2.22,4.18
18669768319000,8.05,-2.22,4.21
18669811593000,8.05,-2.18,4.21
18669851449000,8.05,-2.22,4.21
18669891488000,8.05,-2.18,4.25
18669931466000,8.05,-2.22,4.18
18670011483000,8.08,-2.18,4.21
18670051583000,8.05,-2.26,4.25
18670091470000,8.05,-2.22,4.25
18670131509000,8.05,-2.14,4.21
18670211495000,8.05,-2.18,4.18
18670251565000,8.08,-2.26,4.21
18670293771000,8.05,-2.22,4.21
18670331582000,8.05,-2.22,4.21
18670411507000,8.08,-2.18,4.18
18670452157000,8.08,-2.14,4.25
18670491524000,8.05,-2.18,4.21
18670531655000,8.01,-2.18,4.25
18670611520000,8.01,-2.22,4.21
18670651498000,8.05,-2.18,4.25
18670691506000,8.01,-2.18,4.25
18670731545000,8.05,-2.22,4.21
18670811623000,8.01,-2.18,4.29
18670852151000,8.08,-2.18,4.21
18670852151000,8.08,-2.18,4.21
18670931496000,8.05,-2.22,4.21
18670971474000,8.05,-2.22,4.21
18671051430000,8.05,-2.22,4.25
18671091470000,8.05,-2.18,4.21
18671131600000,8.08,-2.14,4.18
18671211526000,8.05,-2.22,4.21
18671251504000,8.05,-2.22,4.1
18671294259000,8.08,-2.22,4.14
18671331521000,8.08,-2.18,4.21
18671411507000,8.05,-2.18,4.21
18671452126000,8.08,-2.18,4.21
18671452126000,8.08,-2.18,4.21
18671531533000,8.12,-2.22,4.1
18671611520000,8.05,-2.26,4.18
18671651498000,8.01,-2.18,4.21
18671691628000,8.08,-2.14,4.21
18671773843000,8.05,-2.22,4.14
18671814645000,8.08,-2.18,4.18
18671851662000,8.05,-2.14,4.21
18671891518000,8.08,-2.18,4.14
18671931527000,8.08,-2.22,4.14
18672011422000,8.08,-2.18,4.14
18672051553000,8.12,-2.14,4.14
18672091500000,8.05,-2.18,4.14
18672131478000,8.08,-2.18,4.14
18672211495000,8.08,-2.14,4.14
18672252206000,8.12,-2.18,4.18
18672296700000,8.01,-2.26,4.18
18672335580000,8.05,-2.22,4.18
18672372659000,8.08,-2.18,4.18
18672451516000,8.05,-2.22,4.18
18672491524000,8.08,-2.22,4.18
18672531533000,8.08,-2.22,4.18
18672611520000,8.08,-2.18,4.18
18672651467000,8.05,-2.22,4.18
18672691598000,8.05,-2.22,4.14
18672731515000,8.12,-2.11,4.14
18672811684000,8.05,-2.22,4.18
18672851540000,8.08,-2.18,4.18
18672891549000,8.12,-2.18,4.14
18672931496000,8.08,-2.18,4.18
18673011483000,8.08,-2.22,4.21
18673051522000,8.08,-2.18,4.18
18673091531000,8.05,-2.22,4.14
18673171426000,8.05,-2.22,4.21
18673212136000,8.05,-2.14,4.18
18673251534000,8.08,-2.14,4.21
18673294839000,8.08,-2.18,4.14
18673331521000,8.05,-2.22,4.21
18673411507000,8.05,-2.18,4.18
18673452126000,8.08,-2.18,4.21
18673491524000,8.08,-2.18,4.14
18673531503000,8.08,-2.18,4.18
18673611520000,8.08,-2.18,4.21
18673651467000,8.05,-2.18,4.21
18673691506000,8.05,-2.18,4.18
18673736459000,8.08,-2.18,4.21
18673773598000,8.05,-2.22,4.21
18673773598000,8.05,-2.22,4.21
18673911477000,8.12,-2.11,4.18
18673951607000,8.05,-2.22,4.18
18673991463000,8.08,-2.22,4.14
18674032540000,8.08,-2.22,4.14
18674071572000,8.05,-2.22,4.14
18674151498000,8.08,-2.18,4.18
18674191506000,8.05,-2.18,4.18
18674191506000,8.05,-2.18,4.18
18674311379000,8.08,-2.22,4.18
18674351510000,8.05,-2.26,4.14
18674391518000,8.05,-2.22,4.21
18674431496000,8.05,-2.18,4.18
18674511544000,8.05,-2.26,4.14
18674551553000,8.08,-2.22,4.21
18674591500000,8.05,-2.18,4.21
18674631478000,8.05,-2.22,4.18
18674711495000,8.05,-2.18,4.21
18674711495000,8.05,-2.18,4.21
18674791482000,8.08,-2.22,4.18
18674831429000,8.08,-2.22,4.18
18674911660000,8.05,-2.18,4.25
18674951546000,8.12,-2.14,4.18
18674991463000,8.08,-2.22,4.18
18675031838000,8.08,-2.22,4.14
18675111520000,8.05,-2.18,4.18
18675152108000,8.05,-2.18,4.21
18675191506000,8.05,-2.26,4.18
18675231545000,8.01,-2.18,4.18
18675311532000,8.08,-2.18,4.14
18675352151000,8.12,-2.22,4.14
18675391518000,8.08,-2.22,4.21
18675431557000,8.05,-2.22,4.18
18675511514000,8.08,-2.18,4.14
18675551553000,8.05,-2.22,4.18
18675591500000,8.08,-2.26,4.14
18675751260000,8.05,-2.26,4.14
18675751260000,8.05,-2.26,4.14
18675751260000,8.05,-2.26,4.14
18675791512000,8.08,-2.22,4.18
18675831521000,8.08,-2.18,4.18
18675881966000,8.05,-2.22,4.21
18675961526000,8.08,-2.18,4.18
18676001809000,8.05,-2.22,4.18
18676041543000,8.08,-2.18,4.18
18676081521000,8.05,-2.18,4.18
18676124947000,8.08,-2.18,4.21
18676201424000,8.05,-2.22,4.18
18676241433000,8.01,-2.22,4.18
18676281533000,8.08,-2.18,4.21
18676361489000,8.05,-2.18,4.18
18676401498000,8.05,-2.26,4.21
18676441506000,8.05,-2.22,4.18
18676481545000,8.08,-2.18,4.21
18676521645000,8.05,-2.18,4.21
18676601540000,8.01,-2.22,4.18
18676643655000,8.08,-2.22,4.18
18676681588000,8.08,-2.18,4.18
18676761514000,8.01,-2.18,4.25
18676803353000,8.08,-2.18,4.21
18676841500000,8.08,-2.14,4.18
18676881875000,8.05,-2.22,4.14
18676961495000,8.05,-2.18,4.18
18677001504000,8.12,-2.18,4.18
18677041604000,8.05,-2.22,4.21
18677081551000,8.05,-2.18,4.18
18677161477000,8.05,-2.22,4.21
18677201516000,8.01,-2.22,4.18
18677241524000,8.01,-2.22,4.21
18677281533000,8.05,-2.22,4.18
18677361520000,8.08,-2.18,4.18
18677401528000,8.01,-2.18,4.18
18677441506000,8.05,-2.22,4.21
18677481545000,8.05,-2.22,4.14
18677561654000,8.08,-2.18,4.18
18677601540000,8.05,-2.22,4.25
18677643685000,8.05,-2.22,4.21
18677681527000,8.08,-2.18,4.18
18677761514000,8.05,-2.22,4.18
18677803933000,8.08,-2.18,4.21
18677841500000,8.08,-2.18,4.18
18677881570000,8.05,-2.22,4.14
18677933114000,8.05,-2.26,4.21
18678011452000,8.05,-2.18,4.21
18678051522000,8.08,-2.22,4.18
18678091500000,8.01,-2.18,4.18
18678131570000,8.08,-2.18,4.21
18678211495000,8.08,-2.22,4.14
18678251534000,8.01,-2.26,4.18
18678291512000,8.05,-2.18,4.18
18678331857000,8.12,-2.26,4.14
18678411507000,8.05,-2.26,4.18
18678451516000,8.08,-2.22,4.21
18678491524000,8.05,-2.22,4.14
18678531655000,8.08,-2.18,4.18
18678611520000,8.05,-2.22,4.21
18678651620000,8.01,-2.18,4.18
18678691506000,8.08,-2.22,4.18
18678731515000,8.05,-2.26,4.21
18678811562000,8.05,-2.22,4.21
18678851479000,8.08,-2.18,4.18
18678891579000,8.08,-2.18,4.14
18678931618000,8.05,-2.22,4.21
18679011483000,8.05,-2.18,4.18
18679051644000,8.05,-2.22,4.25
18679091500000,8.08,-2.18,4.18
18679131509000,8.05,-2.22,4.21
18679211495000,8.05,-2.22,4.21
18679251504000,8.01,-2.22,4.18
18679291512000,8.05,-2.18,4.21
18679331643000,8.08,-2.18,4.21
18679411507000,8.05,-2.22,4.18
18679452157000,8.01,-2.26,4.21
18679491524000,8.08,-2.22,4.18
18679531472000,8.08,-2.26,4.21
18679611520000,8.05,-2.22,4.18
18679651467000,8.05,-2.18,4.18
18679691506000,8.08,-2.18,4.18
18679731576000,8.05,-2.26,4.14
18679782449000,8.01,-2.26,4.14
18679861886000,8.08,-2.18,4.21
18679901467000,8.08,-2.18,4.18
18679941537000,8.05,-2.3,4.18
18679991586000,8.05,-2.22,4.21
18680036629000,8.08,-2.18,4.25
18680111459000,8.08,-2.22,4.21
18680151559000,8.08,-2.18,4.18
18680151559000,8.08,-2.18,4.18
18680231545000,8.08,-2.22,4.21
18680311593000,8.01,-2.22,4.18
18680352181000,8.05,-2.18,4.14
18680391518000,8.08,-2.18,4.14
18680431527000,8.05,-2.22,4.21
18680511514000,8.05,-2.18,4.18
18680551492000,8.08,-2.18,4.21
18680591531000,8.05,-2.22,4.18
18680631478000,8.05,-2.22,4.18
18680711465000,8.08,-2.22,4.21
18680751504000,8.05,-2.22,4.18
18680791878000,8.05,-2.22,4.21
18680831551000,8.05,-2.22,4.18
18680911507000,8.08,-2.22,4.18
18680952096000,8.05,-2.26,4.18
18680991494000,8.05,-2.26,4.21
18681032449000,8.05,-2.18,4.18
18681071511000,8.08,-2.18,4.18
18681151528000,8.08,-2.18,4.21
18681191506000,8.08,-2.18,4.18
18681231545000,8.08,-2.22,4.14
18681311593000,8.05,-2.22,4.21
18681351540000,8.08,-2.18,4.21
18681391549000,8.12,-2.14,4.21
18681431557000,8.08,-2.26,4.18
18681511514000,8.05,-2.22,4.18
18681551461000,8.05,-2.18,4.21
18681551461000,8.05,-2.18,4.21
18681631478000,8.08,-2.18,4.21
18681711495000,8.05,-2.18,4.21
18681752114000,8.05,-2.22,4.21
18681752114000,8.05,-2.22,4.21
18681831521000,8.01,-2.26,4.21
18681911507000,8.08,-2.18,4.21
18681951516000,8.08,-2.22,4.14
18681993569000,8.05,-2.22,4.21
18682042123000,8.05,-2.22,4.18
18682081551000,8.08,-2.18,4.18
18682161477000,8.05,-2.22,4.18
18682201546000,8.08,-2.18,4.14
18682241524000,8.05,-2.26,4.18
18682281503000,8.05,-2.26,4.18
18682361611000,8.08,-2.22,4.18
18682401528000,8.05,-2.14,4.18
18682441506000,8.08,-2.22,4.18
18682481484000,8.05,-2.26,4.21
18682561593000,8.05,-2.22,4.18
18682601540000,8.08,-2.18,4.21
18682643624000,8.05,-2.26,4.18
18682681557000,8.05,-2.18,4.18
18682761514000,8.05,-2.22,4.18
18682801492000,8.08,-2.22,4.18
18682841500000,8.05,-2.26,4.18
18682881570000,8.05,-2.22,4.21
18682961495000,8.08,-2.22,4.14
18683001687000,8.05,-2.26,4.18
18683041573000,8.05,-2.22,4.21
18683081582000,8.08,-2.18,4.14
18683161507000,8.05,-2.18,4.18
18683281350000,8.05,-2.22,4.18
18683281350000,8.05,-2.22,4.18
18683281350000,8.05,-2.22,4.14
18683361520000,8.01,-2.26,4.18
18683401498000,8.05,-2.18,4.14
18683441506000,8.08,-2.22,4.18
18683481576000,8.05,-2.26,4.18
18683561532000,8.05,-2.26,4.18
18683601510000,8.05,-2.22,4.21
18683643655000,8.08,-2.18,4.18
18683681527000,8.08,-2.22,4.18
18683721505000,8.05,-2.22,4.18
18683721505000,8.05,-2.22,4.18
18683841866000,8.08,-2.22,4.21
18683881478000,8.05,-2.18,4.14
18683961495000,8.08,-2.14,4.21
18684001839000,8.05,-2.18,4.14
18684042123000,8.05,-2.22,4.21
18684042123000,8.05,-2.22,4.21
18684161629000,8.08,-2.18,4.21
18684201485000,8.08,-2.18,4.18
18684241524000,8.05,-2.22,4.14
18684281503000,8.05,-2.22,4.14
18684361520000,8.05,-2.26,4.18
18684401498000,8.05,-2.22,4.21
18684441506000,8.08,-2.22,4.18
18684481515000,8.08,-2.22,4.21
18684561593000,8.05,-2.22,4.18
18684601510000,8.05,-2.26,4.18
18684642953000,8.05,-2.22,4.18
18684681527000,8.08,-2.22,4.21
18684761483000,8.05,-2.18,4.14
18684801492000,8.08,-2.18,4.14
18684842049000,8.08,-2.22,4.21
18684881570000,8.08,-2.22,4.18
18684961556000,8.05,-2.26,4.18
18685001565000,8.05,-2.18,4.18
18685001565000,8.05,-2.18,4.18
18685081551000,8.08,-2.22,4.21
18685161507000,8.05,-2.22,4.21
18685201516000,8.08,-2.22,4.21
18685241524000,8.08,-2.22,4.14
18685281533000,8.05,-2.22,4.21
18685361520000,8.05,-2.22,4.18
18685361520000,8.05,-2.22,4.18
18685441476000,8.05,-2.26,4.18
18685481515000,8.05,-2.3,4.18
18685561532000,8.08,-2.18,4.14
18685601571000,8.08,-2.26,4.18
18685643746000,8.05,-2.26,4.21
18685681527000,8.05,-2.22,4.18
18685761514000,8.08,-2.22,4.21
18685801492000,8.08,-2.26,4.14
18685842171000,8.08,-2.18,4.18
18685881539000,8.08,-2.22,4.21
18685961495000,8.08,-2.26,4.18
18686001748000,8.05,-2.22,4.18
18686001748000,8.05,-2.22,4.18
18686087075000,8.08,-2.18,4.18
18686161691000,8.05,-2.22,4.18
18686201516000,8.05,-2.18,4.21
18686241555000,8.08,-2.22,4.18
18686281503000,8.05,-2.22,4.18
18686361520000,8.05,-2.18,4.18
18686401498000,8.05,-2.22,4.18
18686441506000,8.08,-2.22,4.18
18686481545000,8.05,-2.26,4.18
18686561562000,8.08,-2.18,4.18
18686601479000,8.08,-2.14,4.18
18686643624000,8.08,-2.18,4.18
18686681527000,8.05,-2.22,4.18
18686761514000,8.05,-2.22,4.18
18686801492000,8.08,-2.18,4.18
18686841500000,8.05,-2.18,4.14
18686881539000,8.08,-2.18,4.18
18686961526000,8.08,-2.22,4.25
18687001534000,8.05,-2.26,4.25
18687041604000,8.05,-2.22,4.14
18687081551000,8.08,-2.22,4.21
18687161507000,8.08,-2.18,4.21
18687201516000,8.08,-2.22,4.18
18687241524000,8.08,-2.26,4.25
18687281533000,8.05,-2.18,4.21
18687361520000,8.08,-2.18,4.18
18687401498000,8.05,-2.18,4.18
18687441506000,8.08,-2.18,4.18
18687481545000,8.05,-2.22,4.14
18687561562000,8.05,-2.26,4.14
18687601479000,8.05,-2.26,4.21
18687643716000,8.05,-2.18,4.21
18687681496000,8.08,-2.18,4.14
18687761514000,8.05,-2.26,4.21
18687801492000,8.05,-2.22,4.21
18687842110000,8.08,-2.18,4.21
18687842110000,8.08,-2.22,4.18
18687921548000,8.05,-2.22,4.18
18688001809000,8.05,-2.18,4.18
18688042550000,8.05,-2.22,4.21
18688081612000,8.01,-2.26,4.18
18688162606000,8.05,-2.18,4.21
18688201546000,8.05,-2.14,4.21
18688241524000,8.05,-2.18,4.21
18688281564000,8.05,-2.22,4.21
18688331490000,8.05,-2.18,4.14
18688411507000,8.05,-2.18,4.18
18688451516000,8.08,-2.18,4.18
18688491586000,8.05,-2.14,4.14
18688531564000,8.05,-2.14,4.18
18688611489000,8.05,-2.18,4.21
18688651467000,8.01,-2.22,4.18
18688691506000,8.08,-2.18,4.18
18688731545000,8.08,-2.14,4.18
18688811562000,8.08,-2.26,4.21
18688853646000,8.08,-2.18,4.18
18688891518000,8.05,-2.18,4.21
18688891518000,8.05,-2.18,4.18
18689011452000,8.08,-2.14,4.18
18689053963000,8.08,-2.18,4.18
18689091805000,8.05,-2.22,4.18
18689131631000,8.01,-2.22,4.14
18689211495000,8.12,-2.11,4.18
18689251565000,8.08,-2.14,4.21
18689291512000,8.01,-2.14,4.18
18689331643000,8.08,-2.18,4.18
18689371651000,8.08,-2.14,4.18
18689451516000,8.05,-2.18,4.21
18689491524000,8.12,-2.14,4.21
18689531655000,8.05,-2.18,4.18
18689611520000,8.05,-2.14,4.14
18689651467000,8.05,-2.18,4.21
18689691506000,8.05,-2.18,4.18
18689731545000,8.08,-2.14,4.18
18689811471000,8.05,-2.14,4.14
18689853127000,8.05,-2.22,4.18
18689891518000,8.05,-2.18,4.21
18689931496000,8.08,-2.18,4.1
18690011514000,8.05,-2.18,4.14
18690051522000,8.05,-2.14,4.14
18690091439000,8.08,-2.14,4.14
18690174050000,8.05,-2.22,4.18
18690212136000,8.01,-2.22,4.21
18690252053000,8.08,-2.14,4.21
18690252053000,8.08,-2.14,4.21
18690331551000,8.05,-2.22,4.21
18690411507000,8.08,-2.18,4.14
18690451516000,8.05,-2.18,4.18
18690491524000,8.08,-2.22,4.14
18690531533000,8.05,-2.14,4.18
18690611520000,8.05,-2.14,4.18
18690651467000,8.12,-2.14,4.18
18690691506000,8.05,-2.18,4.18
18690851296000,8.08,-2.18,4.14
18690851296000,8.08,-2.18,4.14
18690851296000,8.08,-2.18,4.14
18690891518000,8.05,-2.18,4.14
18690931557000,8.08,-2.14,4.1
18691011483000,8.05,-2.14,4.21
18691051553000,8.08,-2.18,4.14
18691091500000,8.12,-2.18,4.14
18691131539000,8.08,-2.14,4.18
18691211465000,8.05,-2.14,4.18
18691251534000,8.05,-2.18,4.18
18691291482000,8.08,-2.14,4.1
18691331521000,8.12,-2.14,4.14
18691411507000,8.05,-2.14,4.1
18691451516000,8.05,-2.18,4.14
18691491524000,8.08,-2.18,4.14
18691531655000,8.05,-2.11,4.14
18691611520000,8.05,-2.14,4.18
18691651498000,8.08,-2.11,4.14
18691691537000,8.08,-2.14,4.14
18691731545000,8.08,-2.18,4.1
18691811593000,8.08,-2.18,4.14
18691851876000,8.08,-2.14,4.18
18691891518000,8.08,-2.18,4.14
18691931527000,8.08,-2.22,4.14
18692057503000,8.05,-2.14,4.06
18692057503000,8.05,-2.14,4.06
18692093056000,8.05,-2.22,4.1
18692131478000,8.05,-2.18,4.1
18692216042000,8.12,-2.11,4.14
18692252175000,8.08,-2.14,4.1
18692291512000,8.05,-2.14,4.18
18692331521000,8.05,-2.14,4.06
18692411568000,8.16,-2.14,4.06
18692451516000,8.08,-2.14,4.02
18692491524000,8.08,-2.18,4.1
18692531564000,8.12,-2.14,4.06
18692611520000,8.08,-2.14,4.1
18692651467000,8.12,-2.14,4.06
18692691506000,8.12,-2.14,4.1
18692731515000,8.12,-2.14,4.1
18692771554000,8.08,-2.14,4.1
18692852090000,8.08,-2.18,4.14
18692891518000,8.08,-2.14,4.14
18692931527000,8.12,-2.11,4.1
18693011452000,8.12,-2.18,4.1
18693051553000,8.08,-2.18,4.1
18693091439000,8.12,-2.18,4.1
18693091439000,8.12,-2.18,4.06
18693211770000,8.12,-2.11,4.1
18693251504000,8.12,-2.14,4.06
18693291512000,8.12,-2.18,4.1
18693331521000,8.16,-2.22,4.1
18693411538000,8.08,-2.14,4.14
18693452187000,8.08,-2.11,4.14
18693491524000,8.12,-2.11,4.1
18693531686000,8.08,-2.18,4.1
18693611550000,8.12,-2.11,4.06
18693651467000,8.12,-2.03,4.06
18693691506000,8.16,-2.03,4.1
18693731484000,8.12,-2.11,3.98
18693811562000,8.24,-2.07,3.98
18693851479000,8.12,-2.18,4.02
18693891518000,8.12,-2.22,3.98
18693931527000,8.16,-2.14,3.98
18694011514000,8.16,-2.03,4.06
18694051705000,8.16,-2.14,4.02
18694091409000,8.2,-2.18,3.95
18694131539000,8.16,-2.14,3.98
18694211495000,8.16,-2.07,3.98
18694260445000,8.12,-2.11,4.1
18694302499000,8.16,-2.14,3.98
18694302499000,8.16,-2.14,3.98
18694381539000,8.12,-2.22,3.95
18694461495000,8.08,-2.22,4.06
18694501504000,8.16,-2.18,3.98
18694541512000,8.16,-2.14,3.98
18694581551000,8.24,-2.07,3.95
18694661507000,8.24,-2.11,3.98
18694701516000,8.2,-2.14,3.98
18694741647000,8.2,-2.11,3.98
18694781808000,8.16,-2.14,4.06
18694862099000,8.12,-2.22,4.1
18694901467000,8.12,-2.18,4.02
18694941506000,8.16,-2.18,3.98
18694981667000,8.16,-2.14,3.91
18695061532000,8.2,-2.14,3.98
18695101510000,8.2,-2.11,3.91
18695142525000,8.16,-2.18,3.95
18695181496000,8.16,-2.14,3.98
18695261758000,8.2,-2.11,3.95
18695301522000,8.2,-2.14,3.98
18695341500000,8.16,-2.18,4.02
18695381539000,8.2,-2.14,3.91
18695461495000,8.12,-2.22,3.91
18695501504000,8.16,-2.18,4.02
18695541634000,8.16,-2.14,4.02
18695581551000,8.2,-2.18,3.91
18695661507000,8.12,-2.14,3.98
18695701516000,8.16,-2.14,3.98
18695741524000,8.2,-2.14,3.95
18695781533000,8.16,-2.18,4.06
18695862557000,8.2,-2.14,3.95
18695862557000,8.2,-2.14,3.95
18695941476000,8.16,-2.14,3.98
18695981667000,8.12,-2.14,3.98
18696064095000,8.12,-2.14,3.98
18696101571000,8.2,-2.14,3.98
18696141518000,8.16,-2.18,3.98
18696181557000,8.12,-2.22,4.06
18696261514000,8.16,-2.14,3.98
18696302804000,8.16,-2.14,4.02
18696341714000,8.16,-2.14,3.95
18696381600000,8.2,-2.11,3.91
18696461495000,8.16,-2.14,4.02
18696501504000,8.16,-2.18,3.98
18696501504000,8.16,-2.18,3.98
18696581643000,8.16,-2.14,3.98
18696661629000,8.12,-2.14,3.98
18696701516000,8.12,-2.18,3.95
18696741524000,8.2,-2.18,3.95
18696781594000,8.12,-2.11,4.02
18696861520000,8.12,-2.18,4.02
18696901650000,8.16,-2.14,3.98
18696941506000,8.2,-2.18,3.98
18696981576000,8.2,-2.18,3.91
18697061501000,8.2,-2.14,3.98
18697101693000,8.2,-2.14,3.95
18697141549000,8.24,-2.11,3.95
18697181527000,8.16,-2.14,3.98
18697261514000,8.16,-2.18,3.95
18697301583000,8.24,-2.14,3.91
18697341531000,8.27,-2.14,3.91
18697381539000,8.27,-2.11,3.87
18697461526000,8.08,-2.3,4.02
18697501534000,8.2,-2.26,3.98
18697541512000,8.2,-2.11,3.87
18697581551000,8.12,-1.99,4.18
18697661507000,8.16,-2.11,4.02
18697701516000,8.2,-2.22,3.95
18697741555000,8.08,-2.14,4.06
18697781564000,8.16,-2.11,3.98
18697861520000,8.12,-2.14,3.95
18697901498000,8.12,-2.11,4.06
18697941506000,8.16,-2.07,4.02
18697981667000,8.2,-2.14,3.98
18698061501000,8.12,-2.22,3.98
18698103158000,8.2,-2.14,3.98
18698141457000,8.2,-2.11,3.95
18698181649000,8.2,-2.18,4.06
18698261544000,8.16,-2.14,4.06
18698301522000,8.12,-2.11,3.95
18698431283000,8.16,-2.11,3.95
18698431283000,8.16,-2.11,3.95
18698471383000,8.2,-2.11,3.98
18698511452000,8.16,-2.11,4.06
18698552102000,8.08,-2.14,4.06
18698591500000,8.12,-2.14,4.02
18698631509000,8.16,-2.14,4.02
18698711495000,8.16,-2.11,4.06
18698711495000,8.16,-2.11,4.06
18698791512000,8.2,-2.11,4.06
18698832253000,8.01,-2.11,4.02
18698911507000,8.2,-2.11,3.98
18698951516000,8.2,-2.14,3.98
18698991555000,8.16,-2.18,3.98
18699031655000,8.12,-2.14,4.06
18699112191000,8.12,-2.14,4.02
18699151559000,8.2,-2.14,3.98
18699191506000,8.16,-2.14,4.06
18699231545000,8.16,-2.22,3.98
18699311471000,8.16,-2.22,3.98
18699351296000,8.16,-2.11,3.98
18699391305000,8.16,-2.07,4.06
18699431618000,8.16,-2.14,4.1
18699511514000,8.16,-2.07,3.98
18699551522000,8.12,-2.18,4.02
18699591500000,8.08,-2.22,4.1
18699631448000,8.12,-2.14,4.06
18699711495000,8.16,-2.18,3.95
18699752114000,8.16,-2.18,4.02
18699791482000,8.16,-2.14,4.06
18699833657000,8.16,-2.07,4.02
18699871682000,8.2,-2.07,3.98
18699951516000,8.12,-2.11,4.02
18699991494000,8.16,-2.14,4.06
18700031838000,8.16,-2.22,3.98
18700111550000,8.05,-2.22,4.06
18700153695000,8.12,-2.11,4.06
18700191537000,8.16,-2.07,4.06
18700231545000,8.16,-2.14,3.98
18700311532000,8.2,-2.11,4.02
18700351937000,8.2,-2.14,3.98
18700391549000,8.2,-2.14,4.02
18700431496000,8.12,-2.18,4.06
18700511514000,8.16,-2.11,4.06
18700551522000,8.12,-2.14,4.06
18700591500000,8.16,-2.14,4.02
18700631478000,8.2,-2.11,4.02
18700711495000,8.16,-2.07,4.02
18700751504000,8.16,-2.11,3.98
18700791543000,8.12,-2.18,4.06
18700833962000,8.08,-2.14,4.02
18700911507000,8.2,-2.07,4.02
18700952096000,8.16,-2.03,4.06
18700991494000,8.16,-2.18,4.02
18701031625000,8.16,-2.14,3.95
18701111520000,8.01,-2.14,3.98
18701151528000,8.12,-2.11,3.98
18701191476000,8.2,-2.11,4.02
18701231484000,8.2,-2.11,3.98
18701311501000,8.16,-2.14,3.98
18701351540000,8.16,-2.11,3.95
18701391488000,8.12,-2.14,4.02
18701431527000,8.16,-2.07,3.95
18701511483000,8.24,-2.03,3.98
18701552163000,8.2,-2.11,4.02
18701591531000,8.16,-2.11,4.02
18701631478000,8.16,-2.07,3.98
18701711495000,8.2,-2.11,4.02
18701751504000,8.2,-2.11,3.98
18701791512000,8.2,-2.18,3.87
18701831521000,8.16,-2.14,3.91
18701911538000,8.16,-2.07,3.95
18701951852000,8.2,-2.07,3.98
18701991524000,8.16,-2.11,3.87
18702031808000,8.16,-2.11,3.91
18702111520000,8.16,-2.14,3.91
18702151742000,8.16,-2.07,3.95
18702191506000,8.2,-2.07,3.95
18702231515000,8.2,-2.14,3.98
18702311532000,8.16,-2.11,3.98
18702352212000,8.2,-2.11,3.98
18702403054000,8.16,-2.11,3.98
18702441506000,8.16,-2.14,3.98
18702481515000,8.16,-2.07,3.98
18702561501000,8.2,-2.11,3.98
18702601540000,8.2,-2.14,3.91
18702643655000,8.16,-2.18,3.95
18702681527000,8.2,-2.11,3.98
18702721688000,8.2,-2.11,3.95
18702801492000,8.16,-2.14,3.98
18702841592000,8.2,-2.11,3.95
18702881692000,8.2,-2.03,3.98
18702961495000,8.2,-2.07,3.95
18703001504000,8.2,-2.11,3.95
18703001504000,8.2,-2.11,3.95
18703081582000,8.16,-2.18,3.95
18703161507000,8.16,-2.07,3.98
18703201516000,8.2,-2.07,3.98
18703241524000,8.16,-2.11,3.98
18703281533000,8.2,-2.14,3.95
18703361550000,8.16,-2.07,3.98
18703401742000,8.16,-2.03,3.98
18703482186000,8.2,-2.07,3.91
18703482186000,8.2,-2.07,3.91
18703561440000,8.16,-2.07,3.98
18703601510000,8.16,-2.11,3.98
18703643655000,8.16,-2.07,3.98
18703681527000,8.16,-2.03,3.98
18703766152000,8.16,-2.14,3.95
18703803384000,8.2,-2.14,3.98
18703841836000,8.2,-2.11,3.95
18703881570000,8.2,-2.14,3.98
18703961465000,8.2,-2.14,3.95
18704001809000,8.2,-2.11,3.98
18704042123000,8.2,-2.14,3.95
18704081612000,8.16,-2.11,3.98
18704161599000,8.2,-2.07,4.02
18704202493000,8.2,-2.07,3.98
18704241524000,8.2,-2.14,3.95
18704281503000,8.2,-2.11,3.95
18704361550000,8.2,-2.11,3.91
18704401498000,8.16,-2.14,3.98
18704451424000,8.2,-2.11,3.95
18704451424000,8.2,-2.11,3.95
18704531564000,8.16,-2.07,3.98
18704611520000,8.2,-2.11,3.95
18704651498000,8.2,-2.11,3.98
