timestamp,x-axis,y-axis,z-axis
-0.0008331333333333334,-0.35,0.36,-0.12
-0.0008336333333333333,-0.30,0.48,-0.05
-0.0008331333333333334,-0.11,0.54,-0.18
-0.0008331333333333334,-0.06,0.37,-0.10
-0.0008336333333333333,-0.08,0.39,-0.01
-0.0008382166666666668,0.05,0.50,0.25
-0.0008285500000000001,-0.05,0.43,0.12
-0.0008331333333333334,-0.27,0.46,-0.03
-0.0008331333333333334,-0.12,0.45,0.02
-0.0008336333333333333,0.05,0.50,0.25
-0.0008331333333333334,-0.07,0.48,0.15
-0.0008336333333333333,-0.20,0.59,-0.14
-0.0008417833333333334,-0.51,0.47,-0.28
-0.0008239666666666667,-0.46,0.29,0.22
-0.0008331333333333334,-0.18,0.28,0.02
-0.0008331333333333334,-0.22,0.53,-0.09
-0.00083465,-0.02,0.83,0.08
-0.0008331333333333334,0.31,0.58,0.14
-0.0008331333333333334,-0.08,0.33,0.33
-0.0008336333333333333,-0.42,0.90,0.05
-0.0008331333333333334,-0.30,0.32,-0.06
-0.0008336333333333333,-0.26,0.49,-0.04
-0.0008331333333333334,0.04,0.57,-0.17
-0.0008331333333333334,0.30,0.43,-0.13
-0.0008336333333333333,-0.01,0.40,0.62
-0.0008331333333333334,-0.34,0.54,-0.30
-0.0008336333333333333,-0.50,0.43,-0.13
-0.0008326166666666666,-0.50,0.33,-0.03
-0.00083365,-0.26,0.33,0.46
-0.0008341500000000001,-0.26,0.80,-0.07
-0.0008326166666666666,0.15,0.39,0.04
-0.0008336333333333333,0.27,0.82,0.03
-0.0008331333333333334,-0.41,0.77,0.16
-0.0008331333333333334,-0.43,0.52,-0.02
-0.0008336333333333333,-0.24,0.45,-0.06
-0.0008326166666666666,0.25,0.61,-0.10
-0.0008341500000000001,-0.15,0.02,0.39
-0.0008331333333333334,-0.33,0.26,-0.08
-0.0008331333333333334,-0.60,0.66,-0.22
-0.0008336333333333333,-0.53,0.47,0.10
-0.0008336333333333333,-0.29,0.43,0.34
-0.0016667666666666668,-0.20,0.51,-0.05
-0.0008326333333333334,0.37,0.83,0.03
-0.0008336333333333333,-0.56,0.97,0.33
-0.0008326166666666666,-0.42,0.49,-0.09
-0.0008341500000000001,-0.12,0.50,-0.13
-0.0008331333333333334,0.23,0.41,0.36
-0.0008331333333333334,-0.34,0.10,-0.12
-0.0008336333333333333,-0.35,0.44,-0.32
-0.0008331333333333334,-0.65,0.70,0.01
-0.0008336333333333333,-0.21,0.40,0.33
-0.0008377166666666667,-0.26,0.58,-0.03
-0.00082905,-0.05,0.68,-0.06
-0.0008331333333333334,0.46,0.48,0.06
-0.0008326166666666666,0.26,0.58,0.39
-0.0008346666666666668,-0.48,0.97,-0.02
-0.0008331166666666667,-0.54,0.63,-0.13
-0.0008326333333333334,-0.36,0.41,-0.06
-0.0008336333333333333,0.10,0.69,-0.15
-0.0008331333333333334,-0.04,0.17,0.55
-0.0008336333333333333,-0.30,0.19,-0.12
-0.0008331333333333334,-0.43,0.48,-0.35
-0.0008331333333333334,-0.52,0.35,-0.07
-0.0008336333333333333,-0.26,0.43,0.33
-0.0008326166666666666,-0.30,0.60,0.06
-0.0008346666666666668,0.10,0.65,0.03
-0.0008326166666666666,0.26,0.44,0.39
-0.0008331333333333334,-0.50,0.91,0.04
-0.0008336333333333333,-0.43,0.43,0.03
-0.0008331333333333334,-0.45,0.32,-0.12
-0.0008336333333333333,-0.29,0.40,-0.04
-0.0008331333333333334,0.12,0.61,-0.12
-0.0008331333333333334,-0.09,0.42,0.58
-0.0008336333333333333,-0.42,0.38,-0.12
-0.0008326166666666666,-0.50,0.35,-0.31
-0.0008341500000000001,-0.49,0.18,0.12
-0.0008326166666666666,-0.38,0.43,-0.01
-0.00083365,-0.40,0.71,-0.05
-0.0008341500000000001,-0.17,0.75,-0.04
-0.0008326166666666666,0.06,0.89,-0.12
-0.0008336333333333333,0.02,0.54,-0.01
-0.0008336333333333333,-0.57,0.71,-0.03
-0.00099895,-0.51,0.44,0.12
-0.0008331333333333334,-0.36,0.22,-0.07
-0.00083465,-0.55,0.13,0.03
-0.0008316,-0.48,0.16,0.10
-0.0008346666666666668,-0.33,0.43,-0.02
-0.0008331333333333334,-0.17,0.79,-0.13
-0.0008336333333333333,0.31,0.81,0.02
-0.0008331333333333334,-0.27,0.44,0.60
-0.0008331166666666667,-0.94,0.61,-0.05
-0.0008321166666666668,-0.62,0.22,0.21
-0.0008346666666666668,-0.20,0.19,0.08
-0.0008331166666666667,-0.13,0.17,-0.05
-0.00083365,-0.28,0.07,-0.00
-0.0008331166666666667,-0.39,0.35,-0.12
-0.0008331333333333334,-0.30,0.68,-0.15
-0.00083365,-0.09,0.83,-0.12
-0.0008336333333333333,-0.30,0.19,0.45
-0.0008331333333333334,-0.42,0.26,0.06
-0.0008331166666666667,-0.45,0.55,-0.02
-0.0008331333333333334,-0.18,0.36,-0.10
-0.00083365,-0.26,0.27,-0.10
-0.0008336333333333333,-0.29,0.37,-0.02
-0.0008331333333333334,-0.10,0.48,-0.05
-0.0008331166666666667,0.03,0.34,0.16
-0.00083365,-0.32,0.35,0.31
-0.0008326166666666666,-0.35,0.44,-0.02
-0.0008341500000000001,-0.23,0.44,-0.01
-0.0008331333333333334,0.01,0.59,0.23
-0.0008331166666666667,-0.48,0.45,0.14
-0.00083365,-0.55,0.48,-0.30
-0.0008331333333333334,-0.47,0.16,-0.10
-0.0008336333333333333,-0.41,0.33,0.15
-0.0016662500000000002,-0.31,0.24,0.05
-0.00083365,-0.03,0.64,-0.06
-0.0008331333333333334,0.11,0.28,0.48
-0.0008336333333333333,-0.39,0.67,-0.03
-0.0008331333333333334,-0.37,0.77,-0.01
-0.0008331166666666667,-0.41,0.29,0.03
-0.00083365,-0.53,0.33,-0.06
-0.0008331333333333334,-0.31,0.50,-0.10
-0.0008336333333333333,0.29,0.55,0.32
-0.0008331333333333334,-0.22,0.24,0.11
-0.0008331166666666667,-0.50,0.39,-0.23
-0.0008341500000000001,-0.62,0.38,-0.20
-0.0008326333333333334,-0.30,0.30,0.32
-0.0008336333333333333,-0.28,0.31,0.10
-0.0008336333333333333,-0.41,0.46,0.02
-0.0008326166666666666,0.06,0.54,-0.07
-0.0008321166666666668,0.18,0.18,0.17
-0.0008346666666666668,-0.53,0.94,0.11
-0.0008336333333333333,-0.56,0.33,0.04
-0.0008336333333333333,-0.65,0.31,-0.04
-0.0008326166666666666,-0.36,0.30,-0.07
-0.00083365,0.11,0.51,0.18
-0.0008331333333333334,-0.14,0.28,0.12
-0.0008336333333333333,-0.61,0.43,-0.29
-0.0008331333333333334,-0.79,0.32,-0.08
-0.0008336333333333333,-0.46,0.29,0.27
-0.0008331333333333334,-0.40,0.56,0.00
-0.0008326166666666666,-0.18,0.44,0.04
-0.0008341500000000001,0.32,0.44,0.20
-0.0008331333333333334,0.26,0.69,-0.06
-0.0008331166666666667,-0.85,0.95,0.15
-0.00083365,-0.68,0.32,0.06
-0.0008331333333333334,-0.31,0.29,-0.05
-0.0008336333333333333,-0.03,0.68,-0.21
-0.0008331333333333334,0.12,0.21,0.33
-0.0008331166666666667,-0.46,0.25,0.08
-0.00083365,-0.67,0.58,-0.33
-0.0008331333333333334,-0.55,0.20,-0.07
-0.0008331166666666667,-0.42,0.13,0.51
-0.00083365,-0.42,0.43,0.07
-0.0008331166666666667,-0.20,0.57,-0.01
-0.00083365,0.31,0.36,0.23
-0.0008336333333333333,-0.04,0.71,0.08
-0.0008331333333333334,-0.87,0.81,-0.13
-0.0008331333333333334,-0.66,0.28,0.02
-0.0008331166666666667,-0.40,0.23,-0.06
-0.00083365,-0.24,0.40,-0.05
-0.0008331333333333334,0.26,0.49,0.47
-0.0008336333333333333,-0.46,0.33,0.01
-0.0008331333333333334,-0.79,0.41,-0.24
-0.0008331166666666667,-0.45,0.20,0.08
-0.0008331333333333334,-0.30,0.35,0.13
-0.00083365,-0.35,0.35,-0.01
-0.0008331166666666667,-0.39,0.45,0.00
-0.00083365,-0.04,0.55,-0.03
-0.0008331166666666667,0.16,0.43,0.23
-0.0008321166666666668,-0.27,0.93,0.09
-0.0008346666666666668,-0.50,0.39,0.24
-0.0008336333333333333,-0.85,0.33,-0.23
-0.0008331333333333334,-0.59,0.24,-0.05
-0.0008331166666666667,-0.31,0.46,0.06
-0.0008768833333333333,0.45,0.56,0.50
-0.0009562166666666667,-0.22,0.21,0.05
-0.0008331333333333334,-0.72,0.45,-0.33
-0.0008341333333333334,-0.55,0.08,-0.09
-0.0008326333333333334,-0.33,0.16,0.26
-0.0008331166666666667,-0.36,0.47,0.04
-0.0008341500000000001,-0.20,0.68,-0.19
0.0,-0.47,0.75,0.01
-0.0011668,-0.47,0.75,0.01
-0.0008326166666666666,-0.50,0.55,0.01
-0.0008336333333333333,-0.59,0.43,-0.01
-0.00083365,-0.58,0.27,-0.07
-0.0008336333333333333,-0.48,-0.05,-0.19
-0.0008331333333333334,-0.46,0.07,-0.16
-0.00099995,-0.39,0.39,-0.08
-0.0008331333333333334,-0.44,0.66,-0.07
-0.0008331333333333334,-0.17,0.63,-0.15
-0.0008336333333333333,0.09,0.70,-0.15
-0.0008326166666666666,-0.33,0.42,0.77
-0.0008341500000000001,-0.55,0.53,-0.05
-0.0008326166666666666,-0.97,0.47,-0.01
-0.00083365,-0.51,-0.08,0.28
-0.0008336333333333333,-0.18,0.10,-0.11
-0.0008331333333333334,-0.23,0.10,-0.16
-0.0008336333333333333,-0.37,0.25,-0.00
-0.0008326166666666666,-0.50,0.88,-0.06
-0.0008341500000000001,0.00,0.47,0.05
-0.0008331333333333334,-0.32,0.39,0.08
-0.0008326166666666666,-0.51,0.31,0.09
-0.0008341500000000001,-0.49,0.31,0.05
-0.0008331333333333334,-0.43,0.27,-0.07
-0.0008331333333333334,-0.37,0.21,-0.06
-0.0008341500000000001,-0.28,0.32,-0.02
-0.0016662500000000002,-0.20,0.41,-0.04
-0.0008361833333333334,-0.09,0.41,0.08
-0.0008300833333333334,-0.54,0.41,0.41
-0.0008336333333333333,-0.32,0.47,-0.03
-0.0008326166666666666,-0.02,0.47,0.05
-0.0008341500000000001,-0.37,0.36,0.28
-0.0008336333333333333,-0.48,0.39,-0.11
-0.0008326333333333334,-0.67,0.33,-0.36
-0.0008336333333333333,-0.52,0.14,0.09
-0.0008331333333333334,-0.39,0.28,0.31
-0.0008336333333333333,-0.45,0.38,0.02
-0.0008331333333333334,-0.49,0.70,0.00
-0.0008331333333333334,0.01,0.25,-0.01
-0.0008336333333333333,0.10,0.17,0.12
-0.0008326166666666666,-0.22,0.71,-0.06
-0.0008341500000000001,-0.49,0.60,0.16
-0.0008331333333333334,-0.69,0.30,0.03
-0.0008331333333333334,-0.64,0.33,-0.03
-0.0008336333333333333,-0.37,0.44,0.02
-0.0008331333333333334,0.08,0.62,-0.19
-0.0008336333333333333,0.26,0.23,0.68
-0.0008331333333333334,-0.55,0.36,-0.14
-0.0008331333333333334,-0.84,0.49,-0.33
-0.0008341500000000001,-0.58,0.13,0.12
-0.0008321000000000001,-0.37,0.22,0.51
-0.0008341500000000001,-0.42,0.44,0.03
-0.0008331333333333334,-0.17,0.48,-0.06
-0.0008331333333333334,0.19,0.67,-0.06
-0.0008341500000000001,-0.08,0.83,0.16
-0.0008331166666666667,-0.82,0.36,0.13
-0.0008331333333333334,-0.94,0.40,-0.04
-0.0008331333333333334,-0.35,0.37,0.01
-0.0008336333333333333,0.37,0.75,0.13
-0.0008331333333333334,-0.19,0.04,0.25
-0.0008331333333333334,-0.74,0.39,-0.31
-0.0008336333333333333,-0.82,0.39,-0.08
-0.0016662666666666668,-0.31,0.29,0.36
-0.0008336333333333333,-0.32,0.39,0.03
-0.0008331333333333334,0.06,0.60,-0.06
-0.0011662833333333333,0.37,0.60,-0.14
-0.0008321000000000001,-0.23,0.60,-0.14
-0.0008351666666666667,-0.82,0.33,0.20
-0.0008321166666666668,-0.55,0.40,-0.00
-0.0008341500000000001,-0.24,0.35,-0.11
-0.0008336333333333333,0.16,0.41,0.15
-0.0008326166666666666,-0.30,0.38,0.27
-0.00083365,-0.60,0.48,-0.24
-0.0008341500000000001,-0.62,0.19,-0.21
-0.0008326166666666666,-0.49,0.23,0.28
-0.0008331333333333334,-0.41,0.35,0.01
-0.0008331166666666667,-0.52,0.54,-0.03
-0.00083365,-0.11,0.75,-0.02
-0.0008331333333333334,0.49,0.38,0.54
-0.0008336333333333333,0.01,0.12,0.02
-0.0008331333333333334,-0.91,0.93,-0.38
-0.0008331166666666667,-0.54,0.11,0.25
-0.00083365,-0.46,0.33,0.08
-0.0008331333333333334,-0.26,0.59,-0.15
-0.0008341333333333334,0.21,0.36,-0.01
-0.0008326333333333334,-0.27,-0.05,0.33
-0.0008331166666666667,-0.63,0.50,-0.34
-0.00083365,-0.89,0.39,0.06
-0.0008331333333333334,-0.34,0.18,0.47
-0.0008336333333333333,-0.33,0.38,-0.16
-0.0008331333333333334,-0.47,0.53,-0.01
-0.0008326166666666666,0.12,0.69,0.19
-0.0008341500000000001,0.00,0.53,0.14
-0.0008331333333333334,-0.84,0.76,-0.05
-0.0008336333333333333,-0.52,0.19,-0.03
-0.0008331333333333334,-0.58,0.24,-0.02
-0.0008331166666666667,-0.43,0.28,0.04
-0.00083365,-0.21,0.48,-0.32
-0.0008331333333333334,0.17,0.50,0.26
-0.0008341333333333334,-0.51,0.28,0.19
-0.0008331333333333334,-0.65,0.42,-0.28
-0.0008326166666666666,-0.47,0.17,0.02
-0.00083365,-0.24,0.24,0.05
-0.0008331333333333334,-0.32,0.27,-0.04
-0.0008336333333333333,-0.51,0.47,-0.05
-0.0008331333333333334,-0.32,0.72,-0.06
-0.0008331166666666667,-0.05,0.78,-0.04
-0.00083365,-0.25,0.49,0.01
-0.0008331333333333334,-0.79,0.62,0.14
-0.0008336333333333333,-0.76,0.31,0.25
-0.0008331333333333334,-0.49,0.14,-0.15
-0.0008316,-0.54,0.01,-0.13
-0.0008351666666666667,-0.39,0.19,-0.04
-0.0008326166666666666,-0.31,0.39,-0.01
-0.0008341500000000001,-0.27,0.58,-0.01
-0.0008331333333333334,-0.13,0.88,-0.24
-0.0008331166666666667,-0.24,0.45,0.16
-0.0016667833333333336,-0.93,0.57,0.63
-0.0008336333333333333,-0.32,0.01,-0.04
-0.0008331333333333334,-0.10,-0.03,-0.12
-0.0008331166666666667,-0.17,0.14,-0.06
-0.00083365,-0.42,0.71,-0.04
-0.0008331333333333334,-0.23,0.89,-0.28
-0.0008341333333333334,-0.26,0.19,0.55
-0.0008331333333333334,-0.47,0.23,0.01
-0.0008326166666666666,-0.56,0.29,0.01
-0.00083365,-0.52,0.30,-0.06
-0.0008331333333333334,-0.39,0.19,-0.05
-0.0008341333333333334,-0.32,0.33,-0.08
-0.0008331333333333334,-0.23,0.54,-0.11
-0.0008326166666666666,-0.04,0.49,-0.18
-0.00083365,-0.10,0.51,0.04
-0.0008331333333333334,-0.24,0.41,0.39
-0.0008336333333333333,-0.43,0.39,0.25
-0.0008331333333333334,-0.14,0.41,-0.10
-0.0008331166666666667,-0.29,0.37,0.07
-0.00083365,-0.57,0.39,0.09
-0.0008336333333333333,-0.88,0.41,-0.24
-0.0008331333333333334,-0.58,0.03,0.09
-0.0008331333333333334,-0.35,0.29,0.10
-0.0008331166666666667,-0.42,0.43,0.02
-0.00083365,-0.32,0.51,0.02
-0.0008331333333333334,0.07,0.49,-0.08
-0.0008336333333333333,0.19,0.26,0.19
-0.0008331333333333334,-0.54,0.65,0.01
-0.0008331166666666667,-0.40,0.37,0.15
-0.00083365,-0.63,0.24,-0.11
-0.0008331333333333334,-0.66,0.37,-0.04
-0.0008341333333333334,-0.22,0.58,-0.12
-0.0008331333333333334,0.39,0.46,0.48
-0.0008326166666666666,-0.42,0.31,0.13
-0.0008341500000000001,-0.79,0.46,-0.34
-0.0008326333333333334,-0.62,0.12,0.03
-0.0008341333333333334,-0.35,0.22,0.26
-0.0008331333333333334,-0.27,0.21,-0.01
-0.0008326166666666666,-0.38,0.38,0.01
-0.00083365,-0.01,0.74,0.02
-0.0008331333333333334,0.03,0.52,0.17
-0.0008336333333333333,-0.66,0.67,0.11
-0.0008336333333333333,-0.55,0.19,-0.06
-0.0008326166666666666,-0.70,0.35,-0.06
-0.00083365,-0.37,0.21,-0.07
-0.0008331333333333334,-0.02,0.42,-0.07
-0.0008336333333333333,0.01,0.48,0.54
-0.0008331333333333334,-0.54,0.36,-0.19
0.0,-0.87,0.42,-0.21
-0.0011673,-0.87,0.42,-0.21
-0.0008326166666666666,-0.34,0.18,0.34
-0.0008356666666666667,-0.30,0.26,0.04
-0.0008311,-0.44,0.43,-0.00
-0.0008336333333333333,-0.23,0.59,-0.13
-0.00083365,-0.00,0.51,0.16
-0.0008331166666666667,-0.27,0.92,0.28
-0.00083365,-0.49,0.27,0.11
-0.0008331166666666667,-0.77,0.31,-0.25
-0.0008331333333333334,-0.45,0.22,-0.02
-0.00083365,-0.37,0.47,0.00
-0.0008336333333333333,0.09,0.65,0.01
-0.0008331333333333334,-0.09,0.50,0.40
-0.0008326166666666666,-0.69,0.38,-0.19
-0.0008336333333333333,-0.72,0.12,-0.15
-0.0009999666666666667,-0.56,-0.01,0.18
-0.0008336333333333333,-0.44,0.23,0.26
-0.0008331333333333334,-0.57,0.70,0.06
-0.0008336333333333333,0.03,0.62,-0.19
-0.0008361833333333334,0.28,0.38,0.14
-0.0008300833333333334,-0.43,0.81,-0.00
-0.0008336333333333333,-0.54,0.32,0.13
-0.0008331333333333334,-0.87,0.40,-0.04
-0.0008336333333333333,-0.52,0.25,-0.08
-0.0008326166666666666,-0.29,0.40,-0.03
-0.0008341500000000001,0.33,0.38,0.56
-0.0008331333333333334,-0.37,0.09,-0.01
-0.0008331333333333334,-0.74,0.35,-0.45
-0.0008336333333333333,-0.83,0.35,0.02
-0.0008331333333333334,-0.09,0.33,0.55
-0.0008341500000000001,-0.26,0.47,0.07
-0.0008326166666666666,-0.16,0.29,0.00
0.0,0.06,0.21,0.13
-0.0018325833333333334,0.06,0.21,0.13
-0.0008341500000000001,-0.53,0.53,0.02
-0.0008331333333333334,-0.52,0.20,0.15
-0.0008336333333333333,0.02,0.52,0.21
-0.0008331333333333334,-0.34,0.16,0.12
-0.0008336333333333333,-0.62,0.32,-0.01
-0.0008311,-0.74,0.54,-0.29
-0.0008351666666666667,-0.34,-0.02,0.17
-0.0008336333333333333,-0.25,0.08,0.02
-0.0008331333333333334,-0.40,0.35,-0.02
-0.0008331166666666667,-0.42,0.70,0.04
-0.0008346666666666668,-0.14,0.76,-0.20
-0.0008321166666666668,-0.67,0.63,-0.08
-0.0008336333333333333,-0.69,0.39,0.07
-0.0008331333333333334,-0.61,0.26,0.01
-0.0008336333333333333,-0.55,-0.03,-0.08
-0.0008331333333333334,-0.37,0.04,-0.08
-0.0008331333333333334,-0.29,0.29,-0.04
-0.0008336333333333333,-0.39,0.54,-0.10
-0.0008336333333333333,-0.29,0.69,-0.25
-0.0008331333333333334,-0.19,0.69,-0.27
-0.0008331333333333334,-0.11,0.57,0.76
-0.0008331333333333334,-0.47,0.42,0.04
-0.0008331166666666667,-0.97,0.52,-0.09
-0.00083365,-0.67,-0.06,0.26
-0.0008331166666666667,-0.23,0.08,-0.01
-0.0008326333333333334,-0.18,0.15,-0.20
-0.0008341500000000001,-0.30,0.18,-0.09
-0.0008336333333333333,-0.44,0.48,-0.02
-0.0008326166666666666,-0.37,0.91,-0.13
-0.0008336333333333333,-0.11,0.48,0.04
-0.00099945,-0.34,0.31,0.09
-0.0008326333333333334,-0.52,0.31,0.09
-0.00083465,-0.48,0.38,-0.06
-0.0008326166666666666,-0.37,0.21,-0.11
-0.00083365,-0.34,0.25,-0.01
-0.0008331166666666667,-0.33,0.42,-0.02
-0.00083365,-0.16,0.39,0.02
-0.0008331333333333334,-0.01,0.48,-0.20
-0.0008341333333333334,-0.12,0.25,0.22
-0.0008326333333333334,-0.47,0.43,0.25
-0.0008331166666666667,-0.11,0.49,-0.04
-0.00083365,-0.31,0.48,0.09
-0.0008331333333333334,-0.59,0.42,0.12
-0.0008336333333333333,-0.70,0.38,-0.28
-0.00083465,-0.58,0.15,0.00
-0.0008321166666666668,-0.28,0.13,0.20
-0.0008331333333333334,-0.51,0.33,0.10
-0.0008331333333333334,-0.39,0.51,0.05
-0.0008336333333333333,0.14,0.54,-0.04
-0.0008341500000000001,-0.15,0.83,0.13
-0.0008321000000000001,-0.57,0.49,0.10
-0.00083365,-0.58,0.35,-0.06
-0.0008331333333333334,-0.50,0.31,-0.10
-0.0008336333333333333,-0.33,0.39,-0.09
-0.0008336333333333333,-0.05,0.40,0.05
-0.0008326166666666666,0.08,0.61,0.50
-0.00083365,-0.43,0.34,0.03
-0.0008331333333333334,-0.59,0.30,-0.26
-0.0008336333333333333,-0.64,0.23,-0.04
-0.0008331333333333334,-0.42,0.13,0.21
-0.0008326166666666666,-0.49,0.49,-0.01
-0.0008341500000000001,-0.29,0.81,-0.01
-0.0008331333333333334,0.25,0.64,0.16
-0.0008336333333333333,0.12,0.13,0.34
-0.0008331333333333334,-0.64,0.62,-0.15
-0.0008331166666666667,-0.63,0.50,-0.08
-0.00083365,-0.45,0.25,0.06
-0.0008331333333333334,-0.39,0.40,-0.01
-0.0008336333333333333,0.18,0.49,0.21
-0.0008331333333333334,-0.16,0.27,0.09
-0.0008336333333333333,-0.56,0.39,-0.18
-0.0008336333333333333,-0.78,0.36,-0.14
-0.0008326333333333334,-0.47,0.08,0.03
-0.0008336333333333333,-0.37,0.27,0.29
-0.0008331333333333334,-0.42,0.51,0.09
-0.0008331166666666667,0.04,0.62,-0.11
-0.00083365,0.19,0.45,0.07
-0.0008331333333333334,-0.77,0.95,-0.03
-0.0008336333333333333,-0.62,0.33,0.02
-0.0008331333333333334,-0.49,0.24,-0.04
-0.0008331166666666667,-0.27,0.28,-0.16
-0.00083365,0.03,0.07,0.40
-0.0008331333333333334,-0.41,0.21,-0.16
-0.0008336333333333333,-0.86,0.54,-0.12
-0.0008331333333333334,-0.56,0.14,0.15
-0.0008341333333333334,-0.23,0.38,0.06
-0.0008326333333333334,-0.36,0.59,0.01
-0.0008331333333333334,0.15,0.67,0.06
-0.0008341333333333334,0.05,0.29,0.20
-0.0008326333333333334,-0.67,0.78,0.02
-0.0008326166666666666,-0.58,0.30,-0.02
-0.0008341500000000001,-0.55,0.30,-0.03
-0.0008331333333333334,-0.03,0.57,-0.25
-0.0008336333333333333,-0.05,0.02,0.49
-0.0008331333333333334,-0.38,0.23,-0.27
-0.0008336333333333333,-0.91,0.56,-0.14
-0.0008331333333333334,-0.50,0.28,0.28
-0.0016667666666666668,-0.30,0.46,0.03
-0.0008331333333333334,0.05,0.50,0.07
-0.0008331166666666667,-0.31,0.72,0.00
-0.00083365,-0.26,0.31,0.13
-0.0008331333333333334,-0.67,0.27,-0.06
-0.0016667666666666668,-0.57,0.34,0.01
-0.0008331166666666667,0.10,0.52,0.37
-0.00083365,-0.56,0.28,0.10
-0.0008331333333333334,-0.71,0.32,-0.30
-0.0008336333333333333,-0.33,0.18,0.00
-0.0008336333333333333,-0.28,0.32,0.04
-0.0008316,-0.42,0.35,-0.00
-0.0008346666666666668,-0.37,0.38,0.00
-0.0008331333333333334,-0.34,0.61,-0.02
-0.0008336333333333333,-0.45,0.76,-0.13
-0.0008331333333333334,-0.48,0.52,-0.03
-0.0008331166666666667,-0.51,0.34,0.04
-0.00083365,-0.55,0.27,-0.02
-0.0008331333333333334,-0.62,0.13,-0.13
-0.0008341333333333334,-0.36,0.08,0.07
-0.0008326333333333334,-0.20,0.21,0.01
-0.0008331166666666667,-0.43,0.56,0.02
-0.0008346666666666668,-0.32,0.75,-0.07
-0.0008326166666666666,-0.03,0.73,-0.12
-0.0008331333333333334,-0.37,0.18,0.38
-0.0008336333333333333,-0.84,0.57,0.05
-0.0008321166666666668,-0.83,0.09,0.31
-0.0008341500000000001,-0.28,0.04,-0.01
-0.0008331333333333334,-0.14,0.07,-0.14
-0.0008341333333333334,-0.26,0.16,-0.14
-0.0008326333333333334,-0.43,0.46,-0.01
-0.0008331166666666667,-0.47,0.95,-0.14
0.0,0.01,0.32,0.15
-0.0011673,0.01,0.32,0.15
-0.0008326333333333334,-0.38,0.22,0.08
-0.0008341333333333334,-0.66,0.40,0.02
-0.0008331333333333334,-0.43,0.27,-0.09
-0.00083365,-0.43,0.23,-0.06
-0.0008331166666666667,-0.31,0.26,-0.05
-0.00083365,-0.27,0.39,-0.02
-0.0008331166666666667,-0.12,0.44,-0.10
-0.00083365,-0.04,0.50,0.06
-0.0008331333333333334,-0.25,0.46,0.46
-0.0008336333333333333,-0.37,0.43,0.21
-0.0016662500000000002,-0.04,0.45,-0.09
-0.0008326333333333334,-0.67,0.38,0.06
-0.0008341500000000001,-0.90,0.26,-0.10
-0.0008341333333333334,-0.48,0.04,0.02
-0.0008331333333333334,-0.28,0.26,0.03
-0.0008331333333333334,-0.47,0.38,0.02
-0.0008326166666666666,-0.32,0.53,0.07
-0.00083365,0.11,0.66,-0.01
-0.0008336333333333333,0.20,0.24,0.43
-0.0008331333333333334,-0.80,0.91,-0.09
-0.0008331166666666667,-0.57,0.25,-0.04
-0.00083365,-0.68,0.23,-0.07
-0.0008331333333333334,-0.40,0.32,-0.01
-0.0008331166666666667,-0.01,0.84,0.05
-0.00083365,0.28,0.39,0.43
-0.0008331166666666667,-0.56,0.31,-0.10
-0.0010004666666666667,-0.93,0.45,-0.28
-0.0008326333333333334,-0.51,0.14,0.22
-0.0008336333333333333,-0.37,0.25,0.19
-0.0008336333333333333,-0.34,0.31,-0.02
-0.00083365,-0.27,0.40,-0.05
-0.0008326166666666666,0.04,0.66,-0.02
-0.0008336333333333333,-0.30,0.92,0.12
-0.0008331333333333334,-0.55,0.21,0.22
-0.0008331333333333334,-0.73,0.25,0.02
-0.0008331333333333334,-0.51,0.40,-0.03
-0.0008336333333333333,-0.23,0.35,-0.07
-0.0008331333333333334,0.07,0.51,-0.14
-0.0008336333333333333,0.10,0.57,0.44
-0.0008331333333333334,-0.51,0.38,-0.25
-0.0008336333333333333,-0.93,0.30,-0.08
-0.0008331333333333334,-0.72,0.02,0.22
-0.0008331333333333334,-0.49,0.40,0.05
-0.0008336333333333333,-0.39,0.63,0.04
-0.0008331333333333334,0.21,0.76,-0.04
-0.0008331333333333334,0.30,0.30,0.19
-0.0008336333333333333,-0.71,0.92,-0.14
-0.0008331333333333334,-0.70,0.28,0.13
-0.0008336333333333333,-0.59,0.29,-0.04
-0.0008331333333333334,-0.51,0.34,-0.10
-0.0008336333333333333,0.02,0.45,-0.26
-0.0008422833333333335,0.30,0.18,0.66
-0.0008239833333333334,-0.42,0.40,-0.23
-0.0008336333333333333,-0.89,0.52,-0.16
-0.0008336333333333333,-0.47,0.11,0.30
-0.0008326333333333334,-0.46,0.35,0.07
-0.0008331166666666667,-0.46,0.49,-0.02
-0.00083365,-0.08,0.50,-0.06
-0.0008336333333333333,0.24,0.22,0.22
-0.0008331333333333334,-0.38,0.64,0.09
-0.0008336333333333333,-0.52,0.53,-0.00
-0.0008331333333333334,-0.63,0.32,0.03
-0.0008331333333333334,-0.54,0.30,-0.01
-0.0011662833333333333,-0.28,0.27,-0.09
-0.0008336333333333333,-0.03,0.46,-0.20
-0.0008341500000000001,-0.30,0.39,0.38
-0.0008310833333333334,-0.63,0.57,-0.30
-0.0008351666666666667,-0.53,0.20,-0.07
-0.0008331333333333334,-0.45,0.11,0.06
-0.0008331333333333334,-0.56,0.36,0.03
-0.0008336333333333333,-0.33,0.59,0.11
-0.0008326166666666666,0.28,0.47,0.31
-0.00083365,0.11,0.16,0.04
-0.0008331333333333334,-0.73,0.87,-0.44
